Region,Year,Age,Pop
Campania,2022,39,72794
Campania,2022,40,71955
Campania,2022,41,73056
Campania,2022,42,74732
Campania,2022,43,76884
Campania,2022,44,78549
Campania,2022,45,81478
Campania,2022,46,84114
Campania,2022,47,87203
Campania,2022,48,85928
Campania,2022,49,86189
Campania,2022,50,86831
Campania,2022,51,85355
Campania,2022,52,87413
Campania,2022,53,87303
Campania,2022,54,88370
Campania,2022,55,88776
Campania,2022,56,88650
Campania,2022,57,90347
Campania,2022,58,84501
Campania,2022,59,82349
Campania,2022,60,80460
Campania,2022,61,76818
Campania,2022,62,75515
Campania,2022,63,71331
Campania,2022,64,70224
Campania,2022,65,66927
Campania,2022,66,67386
Campania,2022,67,66276
Campania,2022,68,60810
Campania,2022,69,58310
Campania,2022,70,58191
Campania,2022,71,58630
Campania,2022,72,57990
Campania,2022,73,58748
Campania,2022,74,55866
Campania,2022,75,55413
Campania,2022,76,44343
Campania,2022,77,37303
Campania,2022,78,39497
Campania,2022,79,36666
Campania,2022,80,34365
Campania,2022,81,36349
Campania,2022,82,34271
Campania,2022,83,30194
Campania,2022,84,27116
Campania,2022,85,23729
Campania,2022,86,22181
Campania,2022,87,18992
Campania,2022,88,17285
Campania,2022,89,14493
Campania,2022,90,12251
Campania,2022,91,10580
Campania,2022,92,7897
Campania,2022,93,6193
Campania,2022,94,4547
Campania,2022,95,3286
Campania,2022,96,2426
Campania,2022,97,1604
Campania,2022,98,1238
Campania,2022,99,828
Campania,2022,100,1281
Campania,2022,Total,5624420
Campania,2023,0,44383
Campania,2023,1,43346
Campania,2023,2,45186
Campania,2023,3,46924
Campania,2023,4,47898
Campania,2023,5,50116
Campania,2023,6,50328
Campania,2023,7,51000
Campania,2023,8,51751
Campania,2023,9,52751
Campania,2023,10,55111
Campania,2023,11,56426
Campania,2023,12,58129
Campania,2023,13,59622
Campania,2023,14,60275
Campania,2023,15,61641
Campania,2023,16,62082
Campania,2023,17,62798
Campania,2023,18,65131
Campania,2023,19,64764
Campania,2023,20,63588
Campania,2023,21,64632
Campania,2023,22,65200
Campania,2023,23,64670
Campania,2023,24,64365
Campania,2023,25,63773
Campania,2023,26,63997
Campania,2023,27,63462
Campania,2023,28,64057
Campania,2023,29,65053
Campania,2023,30,68031
Campania,2023,31,67552
Campania,2023,32,67444
Campania,2023,33,67455
Campania,2023,34,69010
Campania,2023,35,67189
Campania,2023,36,66774
Campania,2023,37,68766
Campania,2023,38,70134
Campania,2023,39,70968
Campania,2023,40,72887
Campania,2023,41,71999
Campania,2023,42,73105
Campania,2023,43,74843
Campania,2023,44,76992
Campania,2023,45,78581
Campania,2023,46,81487
Campania,2023,47,84282
Campania,2023,48,87198
Campania,2023,49,85982
Campania,2023,50,86158
Campania,2023,51,86768
Campania,2023,52,85333
Campania,2023,53,87309
Campania,2023,54,87184
Campania,2023,55,88240
Campania,2023,56,88621
Campania,2023,57,88493
Campania,2023,58,90096
Campania,2023,59,84283
Campania,2023,60,82041
Campania,2023,61,80110
Campania,2023,62,76404
Campania,2023,63,75086
Campania,2023,64,70878
Campania,2023,65,69673
Campania,2023,66,66301
Campania,2023,67,66712
Campania,2023,68,65583
Campania,2023,69,59970
Campania,2023,70,57433
Campania,2023,71,57095
Campania,2023,72,57459
Campania,2023,73,56799
Campania,2023,74,57304
Campania,2023,75,54350
Campania,2023,76,53752
Campania,2023,77,42821
Campania,2023,78,35865
Campania,2023,79,37817
Campania,2023,80,34952
Campania,2023,81,32500
Campania,2023,82,34087
Campania,2023,83,31937
Campania,2023,84,27824
Campania,2023,85,24780
Campania,2023,86,21342
Campania,2023,87,19691
Campania,2023,88,16562
Campania,2023,89,14708
Campania,2023,90,12136
Campania,2023,91,10084
Campania,2023,92,8501
Campania,2023,93,6163
Campania,2023,94,4634
Campania,2023,95,3297
Campania,2023,96,2336
Campania,2023,97,1660
Campania,2023,98,1088
Campania,2023,99,825
Campania,2023,100,1353
Campania,2023,Total,5609536
Emilia-Romagna,2002,0,34023
Emilia-Romagna,2002,1,34006
Emilia-Romagna,2002,2,32671
Emilia-Romagna,2002,3,31574
Emilia-Romagna,2002,4,31305
Emilia-Romagna,2002,5,30880
Emilia-Romagna,2002,6,30217
Emilia-Romagna,2002,7,30079
Emilia-Romagna,2002,8,30175
Emilia-Romagna,2002,9,30903
Emilia-Romagna,2002,10,31338
Emilia-Romagna,2002,11,31176
Emilia-Romagna,2002,12,30138
Emilia-Romagna,2002,13,29502
Emilia-Romagna,2002,14,28434
Emilia-Romagna,2002,15,28978
Emilia-Romagna,2002,16,30272
Emilia-Romagna,2002,17,30464
Emilia-Romagna,2002,18,31584
Emilia-Romagna,2002,19,32812
Emilia-Romagna,2002,20,33954
Emilia-Romagna,2002,21,35704
Emilia-Romagna,2002,22,38753
Emilia-Romagna,2002,23,42531
Emilia-Romagna,2002,24,45708
Emilia-Romagna,2002,25,50292
Emilia-Romagna,2002,26,54916
Emilia-Romagna,2002,27,59345
Emilia-Romagna,2002,28,60651
Emilia-Romagna,2002,29,62652
Emilia-Romagna,2002,30,64477
Emilia-Romagna,2002,31,64215
Emilia-Romagna,2002,32,65689
Emilia-Romagna,2002,33,65406
Emilia-Romagna,2002,34,65223
Emilia-Romagna,2002,35,67564
Emilia-Romagna,2002,36,67108
Emilia-Romagna,2002,37,68313
Emilia-Romagna,2002,38,64423
Emilia-Romagna,2002,39,62705
Emilia-Romagna,2002,40,61757
Emilia-Romagna,2002,41,59913
Emilia-Romagna,2002,42,58459
Emilia-Romagna,2002,43,55861
Emilia-Romagna,2002,44,55773
Emilia-Romagna,2002,45,55614
Emilia-Romagna,2002,46,53639
Emilia-Romagna,2002,47,52866
Emilia-Romagna,2002,48,50887
Emilia-Romagna,2002,49,51000
Emilia-Romagna,2002,50,50852
Emilia-Romagna,2002,51,53926
Emilia-Romagna,2002,52,54685
Emilia-Romagna,2002,53,58148
Emilia-Romagna,2002,54,58281
Emilia-Romagna,2002,55,60020
Emilia-Romagna,2002,56,43181
Emilia-Romagna,2002,57,48449
Emilia-Romagna,2002,58,48760
Emilia-Romagna,2002,59,48499
Emilia-Romagna,2002,60,50166
Emilia-Romagna,2002,61,54989
Emilia-Romagna,2002,62,54611
Emilia-Romagna,2002,63,55176
Emilia-Romagna,2002,64,50384
Emilia-Romagna,2002,65,47187
Emilia-Romagna,2002,66,50242
Emilia-Romagna,2002,67,49565
Emilia-Romagna,2002,68,47184
Emilia-Romagna,2002,69,45437
Emilia-Romagna,2002,70,46416
Emilia-Romagna,2002,71,47535
Emilia-Romagna,2002,72,44178
Emilia-Romagna,2002,73,43667
Emilia-Romagna,2002,74,43069
Emilia-Romagna,2002,75,41137
Emilia-Romagna,2002,76,41673
Emilia-Romagna,2002,77,39079
Emilia-Romagna,2002,78,38516
Emilia-Romagna,2002,79,36583
Emilia-Romagna,2002,80,35155
Emilia-Romagna,2002,81,33168
Emilia-Romagna,2002,82,20358
Emilia-Romagna,2002,83,14307
Emilia-Romagna,2002,84,13190
Emilia-Romagna,2002,85,16113
Emilia-Romagna,2002,86,18476
Emilia-Romagna,2002,87,16932
Emilia-Romagna,2002,88,14967
Emilia-Romagna,2002,89,13077
Emilia-Romagna,2002,90,10570
Emilia-Romagna,2002,91,8453
Emilia-Romagna,2002,92,6104
Emilia-Romagna,2002,93,4592
Emilia-Romagna,2002,94,3360
Emilia-Romagna,2002,95,2277
Emilia-Romagna,2002,96,1652
Emilia-Romagna,2002,97,1098
Emilia-Romagna,2002,98,647
Emilia-Romagna,2002,99,466
Emilia-Romagna,2002,100,592
Emilia-Romagna,2002,Total,4003078
Emilia-Romagna,2003,0,35648
Emilia-Romagna,2003,1,34526
Emilia-Romagna,2003,2,34493
Emilia-Romagna,2003,3,33207
Emilia-Romagna,2003,4,32136
Emilia-Romagna,2003,5,31849
Emilia-Romagna,2003,6,31413
Emilia-Romagna,2003,7,30779
Emilia-Romagna,2003,8,30639
Emilia-Romagna,2003,9,30700
Emilia-Romagna,2003,10,31370
Emilia-Romagna,2003,11,31770
Emilia-Romagna,2003,12,31541
Emilia-Romagna,2003,13,30547
Emilia-Romagna,2003,14,29873
Emilia-Romagna,2003,15,28726
Emilia-Romagna,2003,16,29235
Emilia-Romagna,2003,17,30595
Emilia-Romagna,2003,18,30854
Emilia-Romagna,2003,19,32073
Emilia-Romagna,2003,20,33473
Emilia-Romagna,2003,21,34619
Emilia-Romagna,2003,22,36607
Emilia-Romagna,2003,23,39852
Emilia-Romagna,2003,24,43855
Emilia-Romagna,2003,25,47198
Emilia-Romagna,2003,26,51843
Emilia-Romagna,2003,27,56465
Emilia-Romagna,2003,28,60866
Emilia-Romagna,2003,29,62062
Emilia-Romagna,2003,30,64138
Emilia-Romagna,2003,31,65703
Emilia-Romagna,2003,32,65464
Emilia-Romagna,2003,33,66897
Emilia-Romagna,2003,34,66503
Emilia-Romagna,2003,35,66132
Emilia-Romagna,2003,36,68669
Emilia-Romagna,2003,37,67967
Emilia-Romagna,2003,38,69115
Emilia-Romagna,2003,39,64990
Emilia-Romagna,2003,40,63242
Emilia-Romagna,2003,41,62159
Emilia-Romagna,2003,42,60282
Emilia-Romagna,2003,43,58841
Emilia-Romagna,2003,44,56269
Emilia-Romagna,2003,45,56051
Emilia-Romagna,2003,46,55894
Emilia-Romagna,2003,47,53902
Emilia-Romagna,2003,48,53072
Emilia-Romagna,2003,49,51082
Emilia-Romagna,2003,50,51080
Emilia-Romagna,2003,51,50890
Emilia-Romagna,2003,52,53948
Emilia-Romagna,2003,53,54781
Emilia-Romagna,2003,54,58226
Emilia-Romagna,2003,55,58329
Emilia-Romagna,2003,56,60037
Emilia-Romagna,2003,57,43096
Emilia-Romagna,2003,58,48362
Emilia-Romagna,2003,59,48669
Emilia-Romagna,2003,60,48379
Emilia-Romagna,2003,61,50054
Emilia-Romagna,2003,62,54749
Emilia-Romagna,2003,63,54398
Emilia-Romagna,2003,64,54875
Emilia-Romagna,2003,65,50149
Emilia-Romagna,2003,66,46792
Emilia-Romagna,2003,67,49830
Emilia-Romagna,2003,68,49099
Emilia-Romagna,2003,69,46736
Emilia-Romagna,2003,70,44870
Emilia-Romagna,2003,71,45748
Emilia-Romagna,2003,72,46716
Emilia-Romagna,2003,73,43366
Emilia-Romagna,2003,74,42764
Emilia-Romagna,2003,75,42121
Emilia-Romagna,2003,76,39967
Emilia-Romagna,2003,77,40373
Emilia-Romagna,2003,78,37722
Emilia-Romagna,2003,79,37048
Emilia-Romagna,2003,80,35050
Emilia-Romagna,2003,81,33529
Emilia-Romagna,2003,82,31230
Emilia-Romagna,2003,83,19059
Emilia-Romagna,2003,84,13250
Emilia-Romagna,2003,85,12098
Emilia-Romagna,2003,86,14593
Emilia-Romagna,2003,87,16602
Emilia-Romagna,2003,88,14978
Emilia-Romagna,2003,89,12912
Emilia-Romagna,2003,90,11165
Emilia-Romagna,2003,91,8872
Emilia-Romagna,2003,92,6938
Emilia-Romagna,2003,93,4903
Emilia-Romagna,2003,94,3615
Emilia-Romagna,2003,95,2568
Emilia-Romagna,2003,96,1685
Emilia-Romagna,2003,97,1193
Emilia-Romagna,2003,98,776
Emilia-Romagna,2003,99,412
Emilia-Romagna,2003,100,647
Emilia-Romagna,2003,Total,4034435
Emilia-Romagna,2004,0,35871
Emilia-Romagna,2004,1,36058
Emilia-Romagna,2004,2,35009
Emilia-Romagna,2004,3,35133
Emilia-Romagna,2004,4,33592
Emilia-Romagna,2004,5,32681
Emilia-Romagna,2004,6,32358
Emilia-Romagna,2004,7,31896
Emilia-Romagna,2004,8,31214
Emilia-Romagna,2004,9,31141
Emilia-Romagna,2004,10,31159
Emilia-Romagna,2004,11,31877
Emilia-Romagna,2004,12,32146
Emilia-Romagna,2004,13,31912
Emilia-Romagna,2004,14,30885
Emilia-Romagna,2004,15,30203
Emilia-Romagna,2004,16,29094
Emilia-Romagna,2004,17,29493
Emilia-Romagna,2004,18,31016
Emilia-Romagna,2004,19,31477
Emilia-Romagna,2004,20,32930
Emilia-Romagna,2004,21,34628
Emilia-Romagna,2004,22,35944
Emilia-Romagna,2004,23,38242
Emilia-Romagna,2004,24,41757
Emilia-Romagna,2004,25,46049
Emilia-Romagna,2004,26,49773
Emilia-Romagna,2004,27,54296
Emilia-Romagna,2004,28,59064
Emilia-Romagna,2004,29,63405
Emilia-Romagna,2004,30,64490
Emilia-Romagna,2004,31,66361
Emilia-Romagna,2004,32,67729
Emilia-Romagna,2004,33,67232
Emilia-Romagna,2004,34,68561
Emilia-Romagna,2004,35,68209
Emilia-Romagna,2004,36,67653
Emilia-Romagna,2004,37,69819
Emilia-Romagna,2004,38,69022
Emilia-Romagna,2004,39,70249
Emilia-Romagna,2004,40,65937
Emilia-Romagna,2004,41,64086
Emilia-Romagna,2004,42,62890
Emilia-Romagna,2004,43,61096
Emilia-Romagna,2004,44,59557
Emilia-Romagna,2004,45,56952
Emilia-Romagna,2004,46,56750
Emilia-Romagna,2004,47,56531
Emilia-Romagna,2004,48,54350
Emilia-Romagna,2004,49,53550
Emilia-Romagna,2004,50,51474
Emilia-Romagna,2004,51,51437
Emilia-Romagna,2004,52,51156
Emilia-Romagna,2004,53,54176
Emilia-Romagna,2004,54,54979
Emilia-Romagna,2004,55,58379
Emilia-Romagna,2004,56,58498
Emilia-Romagna,2004,57,60085
Emilia-Romagna,2004,58,43046
Emilia-Romagna,2004,59,48282
Emilia-Romagna,2004,60,48535
Emilia-Romagna,2004,61,48221
Emilia-Romagna,2004,62,49821
Emilia-Romagna,2004,63,54435
Emilia-Romagna,2004,64,54132
Emilia-Romagna,2004,65,54569
Emilia-Romagna,2004,66,49834
Emilia-Romagna,2004,67,46361
Emilia-Romagna,2004,68,49318
Emilia-Romagna,2004,69,48532
Emilia-Romagna,2004,70,46148
Emilia-Romagna,2004,71,44154
Emilia-Romagna,2004,72,44927
Emilia-Romagna,2004,73,45807
Emilia-Romagna,2004,74,42395
Emilia-Romagna,2004,75,41738
Emilia-Romagna,2004,76,40923
Emilia-Romagna,2004,77,38691
Emilia-Romagna,2004,78,38969
Emilia-Romagna,2004,79,36317
Emilia-Romagna,2004,80,35347
Emilia-Romagna,2004,81,33248
Emilia-Romagna,2004,82,31563
Emilia-Romagna,2004,83,28940
Emilia-Romagna,2004,84,17621
Emilia-Romagna,2004,85,12134
Emilia-Romagna,2004,86,10950
Emilia-Romagna,2004,87,13026
Emilia-Romagna,2004,88,14435
Emilia-Romagna,2004,89,12728
Emilia-Romagna,2004,90,10877
Emilia-Romagna,2004,91,9279
Emilia-Romagna,2004,92,7140
Emilia-Romagna,2004,93,5524
Emilia-Romagna,2004,94,3739
Emilia-Romagna,2004,95,2655
Emilia-Romagna,2004,96,1862
Emilia-Romagna,2004,97,1188
Emilia-Romagna,2004,98,793
Emilia-Romagna,2004,99,507
Emilia-Romagna,2004,100,634
Emilia-Romagna,2004,Total,4080856
Emilia-Romagna,2005,0,38074
Emilia-Romagna,2005,1,36583
Emilia-Romagna,2005,2,36475
Emilia-Romagna,2005,3,35523
Emilia-Romagna,2005,4,35603
Emilia-Romagna,2005,5,33986
Emilia-Romagna,2005,6,33346
Emilia-Romagna,2005,7,32905
Emilia-Romagna,2005,8,32544
Emilia-Romagna,2005,9,31710
Emilia-Romagna,2005,10,31819
Emilia-Romagna,2005,11,31694
Emilia-Romagna,2005,12,32315
Emilia-Romagna,2005,13,32621
Emilia-Romagna,2005,14,32339
Emilia-Romagna,2005,15,31226
Emilia-Romagna,2005,16,30573
Emilia-Romagna,2005,17,29454
Emilia-Romagna,2005,18,30292
Emilia-Romagna,2005,19,31661
Emilia-Romagna,2005,20,32389
Emilia-Romagna,2005,21,33906
Emilia-Romagna,2005,22,35907
Emilia-Romagna,2005,23,37708
Emilia-Romagna,2005,24,39970
Emilia-Romagna,2005,25,43693
Emilia-Romagna,2005,26,48293
Emilia-Romagna,2005,27,51994
Emilia-Romagna,2005,28,56646
Emilia-Romagna,2005,29,61115
Emilia-Romagna,2005,30,65515
Emilia-Romagna,2005,31,66550
Emilia-Romagna,2005,32,67975
Emilia-Romagna,2005,33,69351
Emilia-Romagna,2005,34,68600
Emilia-Romagna,2005,35,69979
Emilia-Romagna,2005,36,69561
Emilia-Romagna,2005,37,68871
Emilia-Romagna,2005,38,70766
Emilia-Romagna,2005,39,69870
Emilia-Romagna,2005,40,71152
Emilia-Romagna,2005,41,66795
Emilia-Romagna,2005,42,64694
Emilia-Romagna,2005,43,63757
Emilia-Romagna,2005,44,61817
Emilia-Romagna,2005,45,60129
Emilia-Romagna,2005,46,57457
Emilia-Romagna,2005,47,57308
Emilia-Romagna,2005,48,56962
Emilia-Romagna,2005,49,54784
Emilia-Romagna,2005,50,53910
Emilia-Romagna,2005,51,51823
Emilia-Romagna,2005,52,51645
Emilia-Romagna,2005,53,51383
Emilia-Romagna,2005,54,54362
Emilia-Romagna,2005,55,55116
Emilia-Romagna,2005,56,58539
Emilia-Romagna,2005,57,58533
Emilia-Romagna,2005,58,60085
Emilia-Romagna,2005,59,42976
Emilia-Romagna,2005,60,48133
Emilia-Romagna,2005,61,48278
Emilia-Romagna,2005,62,48025
Emilia-Romagna,2005,63,49523
Emilia-Romagna,2005,64,54091
Emilia-Romagna,2005,65,53801
Emilia-Romagna,2005,66,54142
Emilia-Romagna,2005,67,49474
Emilia-Romagna,2005,68,46022
Emilia-Romagna,2005,69,48728
Emilia-Romagna,2005,70,47912
Emilia-Romagna,2005,71,45488
Emilia-Romagna,2005,72,43391
Emilia-Romagna,2005,73,44034
Emilia-Romagna,2005,74,44857
Emilia-Romagna,2005,75,41344
Emilia-Romagna,2005,76,40671
Emilia-Romagna,2005,77,39751
Emilia-Romagna,2005,78,37377
Emilia-Romagna,2005,79,37578
Emilia-Romagna,2005,80,34813
Emilia-Romagna,2005,81,33642
Emilia-Romagna,2005,82,31473
Emilia-Romagna,2005,83,29685
Emilia-Romagna,2005,84,26736
Emilia-Romagna,2005,85,16356
Emilia-Romagna,2005,86,11142
Emilia-Romagna,2005,87,9899
Emilia-Romagna,2005,88,11582
Emilia-Romagna,2005,89,12534
Emilia-Romagna,2005,90,10981
Emilia-Romagna,2005,91,9268
Emilia-Romagna,2005,92,7635
Emilia-Romagna,2005,93,5832
Emilia-Romagna,2005,94,4438
Emilia-Romagna,2005,95,2836
Emilia-Romagna,2005,96,1962
Emilia-Romagna,2005,97,1357
Emilia-Romagna,2005,98,839
Emilia-Romagna,2005,99,528
Emilia-Romagna,2005,100,738
Emilia-Romagna,2005,Total,4129525
Emilia-Romagna,2006,0,38534
Emilia-Romagna,2006,1,38384
Emilia-Romagna,2006,2,37053
Emilia-Romagna,2006,3,36964
Emilia-Romagna,2006,4,36128
Emilia-Romagna,2006,5,36215
Emilia-Romagna,2006,6,34509
Emilia-Romagna,2006,7,33947
Emilia-Romagna,2006,8,33516
Emilia-Romagna,2006,9,33028
Emilia-Romagna,2006,10,32208
Emilia-Romagna,2006,11,32324
Emilia-Romagna,2006,12,32236
Emilia-Romagna,2006,13,32903
Emilia-Romagna,2006,14,33085
Emilia-Romagna,2006,15,32831
Emilia-Romagna,2006,16,31760
Emilia-Romagna,2006,17,31145
Emilia-Romagna,2006,18,30254
Emilia-Romagna,2006,19,30927
Emilia-Romagna,2006,20,32268
Emilia-Romagna,2006,21,33171
Emilia-Romagna,2006,22,34739
Emilia-Romagna,2006,23,37080
Emilia-Romagna,2006,24,38958
Emilia-Romagna,2006,25,41451
Emilia-Romagna,2006,26,45218
Emilia-Romagna,2006,27,49947
Emilia-Romagna,2006,28,53727
Emilia-Romagna,2006,29,58310
Emilia-Romagna,2006,30,62793
Emilia-Romagna,2006,31,67061
Emilia-Romagna,2006,32,67754
Emilia-Romagna,2006,33,69006
Emilia-Romagna,2006,34,70207
Emilia-Romagna,2006,35,69355
Emilia-Romagna,2006,36,70812
Emilia-Romagna,2006,37,70349
Emilia-Romagna,2006,38,69420
Emilia-Romagna,2006,39,71257
Emilia-Romagna,2006,40,70332
Emilia-Romagna,2006,41,71712
Emilia-Romagna,2006,42,67052
Emilia-Romagna,2006,43,64952
Emilia-Romagna,2006,44,64016
Emilia-Romagna,2006,45,62083
Emilia-Romagna,2006,46,60446
Emilia-Romagna,2006,47,57770
Emilia-Romagna,2006,48,57507
Emilia-Romagna,2006,49,57156
Emilia-Romagna,2006,50,54930
Emilia-Romagna,2006,51,54002
Emilia-Romagna,2006,52,51887
Emilia-Romagna,2006,53,51673
Emilia-Romagna,2006,54,51362
Emilia-Romagna,2006,55,54319
Emilia-Romagna,2006,56,55097
Emilia-Romagna,2006,57,58433
Emilia-Romagna,2006,58,58408
Emilia-Romagna,2006,59,59979
Emilia-Romagna,2006,60,42788
Emilia-Romagna,2006,61,47976
Emilia-Romagna,2006,62,48021
Emilia-Romagna,2006,63,47781
Emilia-Romagna,2006,64,49242
Emilia-Romagna,2006,65,53669
Emilia-Romagna,2006,66,53343
Emilia-Romagna,2006,67,53723
Emilia-Romagna,2006,68,49055
Emilia-Romagna,2006,69,45485
Emilia-Romagna,2006,70,48162
Emilia-Romagna,2006,71,47259
Emilia-Romagna,2006,72,44729
Emilia-Romagna,2006,73,42563
Emilia-Romagna,2006,74,43108
Emilia-Romagna,2006,75,43850
Emilia-Romagna,2006,76,40283
Emilia-Romagna,2006,77,39457
Emilia-Romagna,2006,78,38441
Emilia-Romagna,2006,79,36059
Emilia-Romagna,2006,80,35977
Emilia-Romagna,2006,81,33220
Emilia-Romagna,2006,82,31740
Emilia-Romagna,2006,83,29540
Emilia-Romagna,2006,84,27688
Emilia-Romagna,2006,85,24546
Emilia-Romagna,2006,86,14927
Emilia-Romagna,2006,87,10001
Emilia-Romagna,2006,88,8816
Emilia-Romagna,2006,89,10146
Emilia-Romagna,2006,90,10738
Emilia-Romagna,2006,91,9260
Emilia-Romagna,2006,92,7609
Emilia-Romagna,2006,93,6163
Emilia-Romagna,2006,94,4593
Emilia-Romagna,2006,95,3360
Emilia-Romagna,2006,96,2039
Emilia-Romagna,2006,97,1370
Emilia-Romagna,2006,98,936
